policy_id,inception_date,expiry_date,exposure_years,vehicle_age_years,vehicle_make,vehicle_segment,cubic_capacity,idv_inr,ncb_pct,policyholder_age,policyholder_gender,region,prior_claims_3y,claim_count,claim_amount_inr,fraud_flag
ABC-MOT-001392,2024-01-30,2025-01-29,0.9233,1,Mahindra,Hatchback,970,603776,45,35,M,Tier2,0,0,0.0,0
ABC-MOT-001393,2024-03-18,2025-03-18,0.7918,1,Other,SUV,2373,1421106,35,26,M,Tier2,0,0,0.0,0
ABC-MOT-001394,2024-04-24,2025-04-24,0.6904,3,Kia,SUV,1788,768100,0,50,M,Tier1,2,1,65698.0,0
ABC-MOT-001395,2024-01-26,2025-01-25,0.9342,4,Honda,Sedan,1416,580466,45,46,M,Tier1,0,1,65144.0,0
ABC-MOT-001396,2024-08-10,2025-08-10,0.3945,1,Tata,SUV,2324,1566989,0,62,M,Tier2,1,0,0.0,0
ABC-MOT-001397,2024-05-30,2025-05-30,0.5918,4,Mahindra,Hatchback,1010,467063,25,44,M,Tier1,0,0,0.0,0
ABC-MOT-001398,2024-08-08,2025-08-08,0.4,2,Maruti,Hatchback,1071,455383,25,34,F,Tier3,0,0,0.0,0
ABC-MOT-001399,2024-07-03,2025-07-03,0.4986,9,Hyundai,SUV,1820,356776,0,32,M,Tier2,1,0,0.0,0
ABC-MOT-001400,2024-04-09,2025-04-09,0.7315,4,Maruti,MUV,2114,661856,20,40,M,Tier2,0,0,0.0,0
ABC-MOT-001401,2024-08-13,2025-08-13,0.3863,3,Maruti,SUV,1986,1016027,25,46,M,Tier1,0,0,0.0,0
ABC-MOT-001402,2024-12-14,2025-12-14,0.0493,2,Other,Hatchback,1172,345718,20,37,M,Tier3,0,0,0.0,0
ABC-MOT-001403,2024-04-25,2025-04-25,0.6877,3,Toyota,Hatchback,996,498246,20,22,M,Tier3,0,0,0.0,0
ABC-MOT-001404,2024-04-22,2025-04-22,0.6959,1,Hyundai,Hatchback,835,540289,35,31,F,Tier1,0,0,0.0,0
ABC-MOT-001405,2024-07-07,2025-07-07,0.4877,1,Maruti,Sedan,1641,835709,35,40,F,Tier2,0,0,0.0,0
ABC-MOT-001406,2024-10-21,2025-10-21,0.1973,4,Tata,Hatchback,1181,337620,35,48,M,Tier3,0,0,0.0,0
ABC-MOT-001407,2024-07-13,2025-07-13,0.4712,2,Hyundai,MUV,2382,666279,45,22,M,Tier1,0,0,0.0,0
ABC-MOT-001408,2024-10-31,2025-10-31,0.1699,2,Honda,SUV,1600,1174755,25,43,M,Tier1,0,0,0.0,0
ABC-MOT-001409,2024-01-28,2025-01-27,0.9288,16,Other,Hatchback,1199,200000,45,42,F,Tier3,0,0,0.0,0
ABC-MOT-001410,2024-02-06,2025-02-05,0.9041,6,Maruti,Hatchback,938,252876,45,34,M,Tier2,0,0,0.0,0
ABC-MOT-001411,2024-05-28,2025-05-28,0.5973,2,Maruti,Hatchback,1133,508876,45,32,M,Tier3,0,0,0.0,0
ABC-MOT-001412,2024-03-26,2025-03-26,0.7699,5,Maruti,Sedan,1578,499561,45,31,F,Tier1,0,0,0.0,0
ABC-MOT-001413,2024-01-09,2025-01-08,0.9808,9,Maruti,SUV,2473,495158,0,41,M,Tier2,3,0,0.0,0
ABC-MOT-001414,2024-03-19,2025-03-19,0.789,20,Maruti,Hatchback,936,200000,0,53,M,Tier2,1,0,0.0,0
ABC-MOT-001415,2024-04-09,2025-04-09,0.7315,4,Maruti,SUV,2107,826079,0,54,M,Tier2,2,0,0.0,0
ABC-MOT-001416,2024-12-02,2025-12-02,0.0822,0,Maruti,Hatchback,1073,563252,0,26,M,Tier3,1,0,0.0,0
ABC-MOT-001417,2024-10-13,2025-10-13,0.2192,3,Maruti,Hatchback,861,498650,25,37,M,Tier2,0,0,0.0,0
ABC-MOT-001418,2024-05-08,2025-05-08,0.6521,0,Maruti,MUV,2275,1097827,35,18,M,Tier3,0,0,0.0,0
ABC-MOT-001419,2024-12-16,2025-12-16,0.0438,18,Mahindra,Hatchback,857,200000,0,41,M,Tier1,1,0,0.0,0
ABC-MOT-001420,2024-11-02,2025-11-02,0.1644,0,Maruti,Hatchback,1131,708292,50,47,M,Tier3,0,0,0.0,0
ABC-MOT-001421,2024-04-01,2025-04-01,0.7534,0,Toyota,SUV,1626,1582680,45,58,M,Tier2,0,0,0.0,0
ABC-MOT-001422,2024-06-23,2025-06-23,0.526,12,Maruti,Hatchback,871,200000,20,18,M,Tier1,0,0,0.0,0
ABC-MOT-001423,2024-12-03,2025-12-03,0.0795,3,Maruti,Hatchback,997,401685,35,26,M,Tier1,0,0,0.0,0
ABC-MOT-001424,2024-06-16,2025-06-16,0.5452,3,Maruti,Hatchback,872,403737,45,41,M,Tier1,0,1,16556.0,0
ABC-MOT-001425,2024-05-15,2025-05-15,0.6329,3,Mahindra,Hatchback,830,296749,0,20,M,Tier1,2,1,29413.0,0
ABC-MOT-001426,2024-11-26,2025-11-26,0.0986,14,Maruti,Sedan,1231,200000,35,42,M,Tier3,0,0,0.0,0
ABC-MOT-001427,2024-08-29,2025-08-29,0.3425,4,Hyundai,Hatchback,914,368452,20,47,M,Tier3,0,0,0.0,0
ABC-MOT-001428,2024-06-10,2025-06-10,0.5616,3,Maruti,SUV,1990,830305,50,24,M,Tier1,0,1,34997.0,0
ABC-MOT-001429,2024-11-14,2025-11-14,0.1315,0,Other,SUV,1544,1458225,25,41,M,Tier1,0,0,0.0,0
ABC-MOT-001430,2024-09-29,2025-09-29,0.2575,15,Maruti,Hatchback,855,200000,20,25,F,Tier1,0,0,0.0,0
ABC-MOT-001431,2024-05-07,2025-05-07,0.6548,1,Hyundai,Hatchback,1044,376193,20,56,M,Tier3,0,0,0.0,0
ABC-MOT-001432,2024-06-04,2025-06-04,0.5781,14,Honda,Hatchback,927,200000,45,42,M,Tier2,0,0,0.0,0
ABC-MOT-001433,2024-01-18,2025-01-17,0.9562,0,Maruti,Hatchback,1103,652657,0,32,M,Tier2,1,0,0.0,0
ABC-MOT-001434,2024-02-07,2025-02-06,0.9014,10,Maruti,Hatchback,1136,200000,25,25,M,Tier2,0,0,0.0,0
ABC-MOT-001435,2024-12-15,2025-12-15,0.0466,2,Honda,SUV,1530,1354328,35,44,M,Tier3,0,0,0.0,0
ABC-MOT-001436,2024-01-20,2025-01-19,0.9507,20,Maruti,Hatchback,1179,200000,50,56,M,Tier1,0,0,0.0,0
ABC-MOT-001437,2024-11-02,2025-11-02,0.1644,9,Maruti,Sedan,1610,238869,35,30,M,Tier1,0,0,0.0,0
ABC-MOT-001438,2024-03-17,2025-03-17,0.7945,0,Hyundai,SUV,2322,1891357,25,34,M,Tier2,0,0,0.0,0
ABC-MOT-001439,2024-07-17,2025-07-17,0.4603,0,Maruti,SUV,1978,1879490,25,30,M,Tier3,0,0,0.0,0
ABC-MOT-001440,2024-09-21,2025-09-21,0.2795,2,Toyota,Hatchback,800,438586,20,58,F,Tier2,0,0,0.0,0
ABC-MOT-001441,2024-12-28,2025-12-28,0.011,18,Tata,Hatchback,1154,200000,0,18,M,Tier3,1,0,0.0,0
ABC-MOT-001442,2024-05-16,2025-05-16,0.6301,4,Tata,MUV,2068,871204,20,55,M,Tier3,0,0,0.0,0
ABC-MOT-001443,2024-12-04,2025-12-04,0.0767,4,Maruti,Hatchback,814,366406,20,35,M,Tier1,0,0,0.0,0
ABC-MOT-001444,2024-06-15,2025-06-15,0.5479,9,Tata,SUV,1666,365659,20,39,M,Tier2,0,0,0.0,0
ABC-MOT-001445,2024-11-13,2025-11-13,0.1342,6,Tata,SUV,1706,535637,20,35,F,Tier3,0,0,0.0,0
ABC-MOT-001446,2024-02-07,2025-02-06,0.9014,6,Maruti,Sedan,1425,361621,0,42,M,Tier1,3,0,0.0,0
ABC-MOT-001447,2024-04-08,2025-04-08,0.7342,10,Toyota,Hatchback,976,200000,50,31,M,Tier2,0,0,0.0,0
ABC-MOT-001448,2024-08-16,2025-08-16,0.3781,4,Tata,Hatchback,971,381815,20,52,M,Tier1,0,0,0.0,0
ABC-MOT-001449,2024-09-15,2025-09-15,0.2959,6,Mahindra,Sedan,1720,408610,0,53,F,Tier3,2,0,0.0,0
ABC-MOT-001450,2024-10-21,2025-10-21,0.1973,2,Maruti,Sedan,1765,617385,25,28,M,Tier1,0,0,0.0,0
ABC-MOT-001451,2024-05-10,2025-05-10,0.6466,3,Maruti,SUV,2178,791268,50,48,M,Tier1,0,0,0.0,0
ABC-MOT-001452,2024-08-16,2025-08-16,0.3781,5,Mahindra,SUV,2133,906246,50,35,M,Tier2,0,0,0.0,0
ABC-MOT-001453,2024-08-15,2025-08-15,0.3808,2,Mahindra,MUV,2364,1144424,50,40,M,Tier2,0,0,0.0,0
ABC-MOT-001454,2024-12-26,2025-12-26,0.0164,9,Maruti,MUV,1767,386855,0,58,M,Tier1,3,0,0.0,0
ABC-MOT-001455,2024-02-12,2025-02-11,0.8877,12,Maruti,SUV,2058,376440,0,31,M,Tier1,2,0,0.0,0
ABC-MOT-001456,2024-01-06,2025-01-05,0.989,0,Honda,Hatchback,1057,521926,0,51,F,Tier3,3,0,0.0,0
ABC-MOT-001457,2024-07-29,2025-07-29,0.4274,9,Maruti,Hatchback,914,200000,0,45,M,Tier3,1,0,0.0,0
ABC-MOT-001458,2024-01-06,2025-01-05,0.989,0,Maruti,SUV,2451,1444234,35,37,M,Tier2,0,0,0.0,0
ABC-MOT-001459,2024-03-12,2025-03-12,0.8082,1,Tata,SUV,1735,993453,35,44,X,Tier1,0,0,0.0,0
ABC-MOT-001460,2024-07-02,2025-07-02,0.5014,4,Maruti,Hatchback,823,357089,35,42,M,Tier2,0,0,0.0,0
ABC-MOT-001461,2024-04-08,2025-04-08,0.7342,10,Maruti,SUV,1823,504673,0,26,M,Tier2,1,0,0.0,0
ABC-MOT-001462,2024-04-07,2025-04-07,0.737,19,Maruti,Hatchback,1126,200000,25,32,M,Tier1,0,1,20934.0,0
ABC-MOT-001463,2024-05-06,2025-05-06,0.6575,5,Kia,Hatchback,949,312289,35,27,F,Tier1,0,0,0.0,0
ABC-MOT-001464,2024-09-08,2025-09-08,0.3151,0,Maruti,SUV,1716,1835936,20,36,M,Tier1,0,0,0.0,0
ABC-MOT-001465,2024-05-13,2025-05-13,0.6384,8,Tata,Sedan,1723,422226,20,56,M,Tier1,0,0,0.0,0
ABC-MOT-001466,2024-10-17,2025-10-17,0.2082,1,Other,Sedan,1291,876541,0,46,M,Tier2,1,0,0.0,0
ABC-MOT-001467,2024-02-28,2025-02-27,0.8438,1,Tata,SUV,1658,1059704,0,22,M,Tier1,2,1,70920.0,0
ABC-MOT-001468,2024-02-07,2025-02-06,0.9014,0,Hyundai,SUV,2398,1813673,20,36,F,Tier2,0,0,0.0,0
ABC-MOT-001469,2024-03-01,2025-03-01,0.8384,3,Hyundai,Hatchback,928,323786,20,42,M,Tier2,0,0,0.0,0
ABC-MOT-001470,2024-12-01,2025-12-01,0.0849,2,Maruti,SUV,1501,1006052,0,48,M,Tier2,1,0,0.0,0
ABC-MOT-001471,2024-04-11,2025-04-11,0.726,10,Tata,Hatchback,973,200000,25,32,M,Tier2,0,0,0.0,0
ABC-MOT-001472,2024-01-11,2025-01-10,0.9753,6,Kia,SUV,2241,679473,45,25,M,Tier2,0,0,0.0,0
ABC-MOT-001473,2024-04-25,2025-04-25,0.6877,2,Mahindra,Hatchback,1102,500658,0,39,F,Tier1,2,0,0.0,0
ABC-MOT-001474,2024-09-08,2025-09-08,0.3151,1,Hyundai,MUV,1587,1263262,20,46,M,Tier1,0,0,0.0,0
ABC-MOT-001475,2024-05-12,2025-05-12,0.6411,3,Maruti,SUV,1781,998495,35,42,M,Tier2,0,0,0.0,0
ABC-MOT-001476,2024-05-20,2025-05-20,0.6192,1,Toyota,Hatchback,1047,677124,20,29,M,Tier1,0,0,0.0,0
ABC-MOT-001477,2024-02-01,2025-01-31,0.9178,0,Maruti,Hatchback,1064,634508,20,61,F,Tier1,0,0,0.0,0
ABC-MOT-001478,2024-09-01,2025-09-01,0.3342,2,Honda,Hatchback,1048,493747,45,38,M,Tier1,0,0,0.0,0
ABC-MOT-001479,2024-03-21,2025-03-21,0.7836,1,Maruti,SUV,1837,1062828,50,42,M,Tier1,0,0,0.0,0
ABC-MOT-001480,2024-02-05,2025-02-04,0.9068,6,Mahindra,SUV,2362,567085,25,32,M,Tier1,0,0,0.0,0
ABC-MOT-001481,2024-09-18,2025-09-18,0.2877,5,Honda,SUV,1578,827992,45,53,F,Tier2,0,0,0.0,0
ABC-MOT-001482,2024-12-08,2025-12-08,0.0658,1,Hyundai,SUV,2322,1494936,0,46,F,Tier2,1,0,0.0,0
ABC-MOT-001483,2024-08-11,2025-08-11,0.3918,10,Maruti,Sedan,1763,229157,45,43,M,Tier2,0,0,0.0,0
ABC-MOT-001484,2024-12-09,2025-12-09,0.063,4,Honda,SUV,2185,890916,35,26,M,Tier1,0,0,0.0,0
ABC-MOT-001485,2024-05-27,2025-05-27,0.6,15,Maruti,Sedan,1457,200000,35,53,M,Tier3,0,0,0.0,0
ABC-MOT-001486,2024-07-09,2025-07-09,0.4822,7,Maruti,SUV,1880,590490,45,49,M,Tier1,0,1,51088.0,0
ABC-MOT-001487,2024-05-10,2025-05-10,0.6466,12,Hyundai,Sedan,1461,200000,35,52,M,Tier2,0,0,0.0,0
ABC-MOT-001488,2024-07-05,2025-07-05,0.4932,16,Hyundai,SUV,1666,200000,50,40,M,Tier2,0,0,0.0,0
ABC-MOT-001489,2024-11-22,2025-11-22,0.1096,2,Tata,Hatchback,888,414598,25,39,M,Tier2,0,0,0.0,0
ABC-MOT-001490,2024-08-20,2025-08-20,0.3671,5,Maruti,Hatchback,1054,386727,50,37,M,Tier2,0,0,0.0,0
ABC-MOT-001491,2024-01-10,2025-01-09,0.9781,0,Hyundai,Hatchback,1020,709881,0,67,M,Tier1,1,0,0.0,0
ABC-MOT-001492,2024-07-31,2025-07-31,0.4219,1,Toyota,MUV,1996,803608,35,33,M,Tier1,0,0,0.0,0
ABC-MOT-001493,2024-05-18,2025-05-18,0.6247,1,Maruti,Sedan,1484,662362,35,25,F,Tier1,0,0,0.0,0
ABC-MOT-001494,2024-07-17,2025-07-17,0.4603,3,Hyundai,Hatchback,831,407153,50,35,M,Tier3,0,0,0.0,0
ABC-MOT-001495,2024-07-23,2025-07-23,0.4438,6,Tata,Hatchback,1147,241423,35,33,M,Tier3,0,0,0.0,0
ABC-MOT-001496,2024-08-03,2025-08-03,0.4137,4,Toyota,Sedan,1773,716069,25,55,F,Tier2,0,0,0.0,0
ABC-MOT-001497,2024-11-13,2025-11-13,0.1342,0,Tata,SUV,1745,1487563,20,23,F,Tier1,0,0,0.0,0
ABC-MOT-001498,2024-11-10,2025-11-10,0.1425,1,Honda,MUV,1814,1279475,25,33,F,Tier1,0,0,0.0,0
ABC-MOT-001499,2024-12-21,2025-12-21,0.0301,6,Maruti,SUV,2130,532847,25,42,F,Tier3,0,0,0.0,0
ABC-MOT-001500,2024-08-11,2025-08-11,0.3918,5,Maruti,SUV,1502,1014865,20,55,M,Tier1,0,0,0.0,0
ABC-MOT-001501,2024-04-14,2025-04-14,0.7178,1,Kia,Hatchback,840,612617,0,48,M,Tier1,1,0,0.0,0
ABC-MOT-001502,2024-03-12,2025-03-12,0.8082,1,Toyota,Hatchback,1160,601458,25,59,F,Tier3,0,0,0.0,0
ABC-MOT-001503,2024-11-06,2025-11-06,0.1534,8,Hyundai,SUV,1672,681937,20,44,M,Tier1,0,0,0.0,0
ABC-MOT-001504,2024-11-30,2025-11-30,0.0877,3,Hyundai,SUV,2077,1003993,0,37,M,Tier3,1,0,0.0,0
ABC-MOT-001505,2024-01-14,2025-01-13,0.9671,4,Hyundai,Hatchback,1152,284015,20,50,M,Tier2,0,0,0.0,0
ABC-MOT-001506,2024-03-20,2025-03-20,0.7863,3,Maruti,SUV,2233,1020307,35,23,M,Tier3,0,0,0.0,0
ABC-MOT-001507,2024-09-05,2025-09-05,0.3233,7,Toyota,Hatchback,908,291582,25,19,M,Tier2,0,0,0.0,0
ABC-MOT-001508,2024-03-01,2025-03-01,0.8384,11,Honda,Hatchback,861,200000,0,51,M,Tier1,1,0,0.0,0
ABC-MOT-001509,2024-01-19,2025-01-18,0.9534,17,Hyundai,Hatchback,1087,200000,35,42,M,Tier2,0,0,0.0,0
ABC-MOT-001510,2024-12-30,2025-12-30,0.0055,5,Maruti,SUV,1904,901931,45,51,M,Tier3,0,0,0.0,0
ABC-MOT-001511,2024-02-05,2025-02-04,0.9068,2,Maruti,SUV,2467,985236,25,29,M,Tier2,0,0,0.0,0
ABC-MOT-001512,2024-03-19,2025-03-19,0.789,0,Maruti,Sedan,1587,838328,45,55,M,Tier3,0,0,0.0,0
ABC-MOT-001513,2024-12-27,2025-12-27,0.0137,0,Mahindra,SUV,1511,1577633,45,48,F,Tier3,0,0,0.0,0
ABC-MOT-001514,2024-02-06,2025-02-05,0.9041,16,Hyundai,SUV,1750,200000,50,39,M,Tier2,0,0,0.0,0
ABC-MOT-001515,2024-10-19,2025-10-19,0.2027,7,Maruti,Hatchback,1097,200000,35,42,M,Tier3,0,0,0.0,0
ABC-MOT-001516,2024-07-24,2025-07-24,0.4411,2,Tata,SUV,2201,1343759,50,44,M,Tier1,0,0,0.0,0
ABC-MOT-001517,2024-07-16,2025-07-16,0.463,5,Other,Hatchback,1096,322746,45,29,M,Tier3,0,0,0.0,0
ABC-MOT-001518,2024-10-29,2025-10-29,0.1753,10,Maruti,Sedan,1340,281908,50,35,M,Tier3,0,0,0.0,0
ABC-MOT-001519,2024-01-08,2025-01-07,0.9836,20,Hyundai,Hatchback,899,200000,0,43,M,Tier1,1,2,73858.0,0
ABC-MOT-001520,2024-01-23,2025-01-22,0.9425,1,Hyundai,Sedan,1325,743322,25,34,F,Tier2,0,0,0.0,0
ABC-MOT-001521,2024-03-12,2025-03-12,0.8082,4,Maruti,Sedan,1617,669034,35,22,M,Tier2,0,0,0.0,0
ABC-MOT-001522,2024-06-28,2025-06-28,0.5123,8,Hyundai,Hatchback,804,261341,50,43,M,Tier3,0,0,0.0,0
ABC-MOT-001523,2024-12-18,2025-12-18,0.0384,20,Tata,Sedan,1688,200000,50,50,M,Tier1,0,0,0.0,0
ABC-MOT-001524,2024-01-26,2025-01-25,0.9342,7,Maruti,SUV,1781,727896,50,52,F,Tier2,0,0,0.0,0
ABC-MOT-001525,2024-06-02,2025-06-02,0.5836,5,Maruti,SUV,1988,928431,0,46,F,Tier2,1,1,12661.0,0
ABC-MOT-001526,2024-06-05,2025-06-05,0.5753,6,Honda,Hatchback,898,331291,45,49,M,Tier1,0,0,0.0,0
ABC-MOT-001527,2024-03-12,2025-03-12,0.8082,1,Maruti,Hatchback,970,553896,35,51,F,Tier3,0,0,0.0,0
ABC-MOT-001528,2024-05-05,2025-05-05,0.6603,6,Tata,Hatchback,1105,253872,35,40,M,Tier2,0,0,0.0,0
ABC-MOT-001529,2024-03-14,2025-03-14,0.8027,10,Tata,SUV,1698,485683,0,18,M,Tier1,1,0,0.0,0
ABC-MOT-001530,2024-02-20,2025-02-19,0.8658,1,Honda,SUV,2069,1304116,25,53,F,Tier3,0,0,0.0,0
ABC-MOT-001531,2024-07-09,2025-07-09,0.4822,14,Mahindra,Hatchback,822,200000,25,29,F,Tier1,0,0,0.0,0
ABC-MOT-001532,2024-12-06,2025-12-06,0.0712,0,Honda,SUV,1677,1412148,25,26,M,Tier1,0,0,0.0,0
ABC-MOT-001533,2024-05-27,2025-05-27,0.6,2,Tata,SUV,2184,1132130,25,26,M,Tier1,0,0,0.0,0
ABC-MOT-001534,2024-08-20,2025-08-20,0.3671,0,Hyundai,MUV,2068,1203848,35,69,M,Tier3,0,0,0.0,0
ABC-MOT-001535,2024-09-02,2025-09-02,0.3315,0,Maruti,Hatchback,1044,743122,25,45,M,Tier3,0,0,0.0,0
ABC-MOT-001536,2024-11-04,2025-11-04,0.1589,19,Maruti,Sedan,1335,200000,35,27,F,Tier2,0,0,0.0,0
ABC-MOT-001537,2024-10-28,2025-10-28,0.1781,1,Hyundai,SUV,1706,1149570,0,31,M,Tier1,1,0,0.0,0
ABC-MOT-001538,2024-11-27,2025-11-27,0.0959,3,Maruti,Hatchback,970,522310,20,39,M,Tier2,0,0,0.0,0
ABC-MOT-001539,2024-10-25,2025-10-25,0.1863,5,Hyundai,Hatchback,851,267613,25,46,M,Tier2,0,0,0.0,0
ABC-MOT-001540,2024-12-06,2025-12-06,0.0712,0,Maruti,Hatchback,1155,424001,25,43,M,Tier2,0,0,0.0,0
ABC-MOT-001541,2024-12-19,2025-12-19,0.0356,1,Maruti,Sedan,1360,1064705,0,28,M,Tier1,1,0,0.0,0
ABC-MOT-001542,2024-09-30,2025-09-30,0.2548,1,Maruti,SUV,2219,1679921,45,43,M,Tier1,0,0,0.0,0
ABC-MOT-001543,2024-06-29,2025-06-29,0.5096,1,Mahindra,SUV,1656,1464248,35,32,M,Tier3,0,0,0.0,0
ABC-MOT-001544,2024-04-22,2025-04-22,0.6959,3,Tata,Hatchback,1060,386226,45,52,M,Tier2,0,0,0.0,0
ABC-MOT-001545,2024-07-28,2025-07-28,0.4301,2,Honda,SUV,1703,1192095,35,40,M,Tier1,0,0,0.0,0
ABC-MOT-001546,2024-10-30,2025-10-30,0.1726,8,Hyundai,Hatchback,912,258764,45,30,F,Tier3,0,0,0.0,0
ABC-MOT-001547,2024-10-02,2025-10-02,0.2493,3,Honda,MUV,1912,1006837,0,48,M,Tier1,2,0,0.0,0
ABC-MOT-001548,2024-07-09,2025-07-09,0.4822,2,Mahindra,Hatchback,849,353830,20,44,M,Tier2,0,0,0.0,0
ABC-MOT-001549,2024-01-28,2025-01-27,0.9288,1,Maruti,SUV,1624,1611453,45,34,F,Tier1,0,0,0.0,0
ABC-MOT-001550,2024-04-09,2025-04-09,0.7315,7,Other,MUV,2252,524940,35,48,M,Tier3,0,0,0.0,0
ABC-MOT-001551,2024-07-30,2025-07-30,0.4247,2,Maruti,SUV,1845,835616,50,47,M,Tier1,0,0,0.0,0
ABC-MOT-001552,2024-05-21,2025-05-21,0.6164,2,Tata,SUV,2067,888730,50,54,M,Tier3,0,0,0.0,0
ABC-MOT-001553,2024-06-15,2025-06-15,0.5479,17,Mahindra,Hatchback,1058,200000,25,48,M,Tier2,0,0,0.0,0
ABC-MOT-001554,2024-04-20,2025-04-20,0.7014,0,Maruti,SUV,2122,1903702,50,37,M,Tier1,0,0,0.0,0
ABC-MOT-001555,2024-01-28,2025-01-27,0.9288,2,Tata,SUV,2127,1110385,0,19,F,Tier1,1,0,0.0,0
ABC-MOT-001556,2024-06-19,2025-06-19,0.537,4,Maruti,Sedan,1785,677277,35,42,M,Tier3,0,0,0.0,0
ABC-MOT-001557,2024-06-11,2025-06-11,0.5589,7,Maruti,MUV,2130,343792,35,44,M,Tier1,0,0,0.0,0
ABC-MOT-001558,2024-10-12,2025-10-12,0.2219,7,Maruti,Hatchback,939,288337,0,40,F,Tier1,2,0,0.0,0
ABC-MOT-001559,2024-02-11,2025-02-10,0.8904,1,Maruti,Hatchback,913,522308,35,18,M,Tier2,0,0,0.0,0
ABC-MOT-001560,2024-06-26,2025-06-26,0.5178,0,Maruti,MUV,2300,1504993,25,48,M,Tier1,0,0,0.0,0
ABC-MOT-001561,2024-11-08,2025-11-08,0.1479,5,Tata,Hatchback,968,320609,20,29,M,Tier2,0,0,0.0,0
ABC-MOT-001562,2024-04-08,2025-04-08,0.7342,4,Hyundai,Hatchback,1023,422166,35,48,M,Tier2,0,0,0.0,0
ABC-MOT-001563,2024-04-25,2025-04-25,0.6877,0,Hyundai,Hatchback,1125,646608,0,60,M,Tier1,2,1,73004.0,0
ABC-MOT-001564,2024-02-01,2025-01-31,0.9178,3,Tata,SUV,1735,1034804,25,36,M,Tier1,0,0,0.0,0
ABC-MOT-001565,2024-07-29,2025-07-29,0.4274,1,Maruti,SUV,1722,1675009,0,45,F,Tier1,1,0,0.0,0
ABC-MOT-001566,2024-11-09,2025-11-09,0.1452,0,Maruti,Hatchback,821,598415,35,40,F,Tier3,0,0,0.0,0
ABC-MOT-001567,2024-06-25,2025-06-25,0.5205,4,Mahindra,SUV,1572,1111325,0,46,F,Tier1,1,0,0.0,0
ABC-MOT-001568,2024-06-01,2025-06-01,0.5863,5,Toyota,SUV,2116,571253,20,41,M,Tier2,0,0,0.0,0
ABC-MOT-001569,2024-10-01,2025-10-01,0.2521,5,Hyundai,SUV,2003,866365,50,33,M,Tier2,0,0,0.0,0
ABC-MOT-001570,2024-06-10,2025-06-10,0.5616,1,Maruti,SUV,1797,1646035,45,29,M,Tier2,0,0,0.0,0
ABC-MOT-001571,2024-05-25,2025-05-25,0.6055,4,Mahindra,MUV,1711,892033,0,59,M,Tier1,1,0,0.0,0
ABC-MOT-001572,2024-10-06,2025-10-06,0.2384,3,Toyota,Hatchback,1078,405216,35,45,M,Tier1,0,0,0.0,0
ABC-MOT-001573,2024-04-13,2025-04-13,0.7205,3,Hyundai,Hatchback,834,402037,20,49,M,Tier2,0,0,0.0,0
ABC-MOT-001574,2024-11-06,2025-11-06,0.1534,6,Maruti,SUV,2200,826389,25,44,M,Tier2,0,0,0.0,0
ABC-MOT-001575,2024-04-08,2025-04-08,0.7342,4,Maruti,Sedan,1742,540331,45,51,M,Tier2,0,0,0.0,0
ABC-MOT-001576,2024-07-06,2025-07-06,0.4904,5,Tata,Sedan,1473,666154,20,29,M,Tier1,0,0,0.0,0
ABC-MOT-001577,2024-04-01,2025-04-01,0.7534,8,Toyota,Hatchback,997,200000,20,40,F,Tier2,0,0,0.0,0
ABC-MOT-001578,2024-08-19,2025-08-19,0.3699,2,Tata,Hatchback,1014,345988,35,46,M,Tier1,0,0,0.0,0
ABC-MOT-001579,2024-06-07,2025-06-07,0.5699,3,Maruti,MUV,1595,951188,45,55,M,Tier2,0,0,0.0,0
ABC-MOT-001580,2024-03-28,2025-03-28,0.7644,5,Tata,Hatchback,1050,298538,25,72,M,Tier2,0,0,0.0,0
ABC-MOT-001581,2024-09-29,2025-09-29,0.2575,9,Honda,SUV,1865,433638,35,44,M,Tier1,0,0,0.0,0
ABC-MOT-001582,2024-12-08,2025-12-08,0.0658,1,Hyundai,SUV,1968,1178160,50,32,M,Tier3,0,0,0.0,0
ABC-MOT-001583,2024-01-11,2025-01-10,0.9753,7,Honda,Hatchback,809,315889,50,25,M,Tier2,0,0,0.0,0
ABC-MOT-001584,2024-07-26,2025-07-26,0.4356,1,Maruti,Hatchback,1150,550707,0,29,M,Tier1,1,0,0.0,0
ABC-MOT-001585,2024-09-19,2025-09-19,0.2849,2,Maruti,Hatchback,933,601777,25,30,M,Tier1,0,0,0.0,0
ABC-MOT-001586,2024-09-20,2025-09-20,0.2822,2,Tata,Sedan,1245,701721,35,18,M,Tier2,0,0,0.0,0
ABC-MOT-001587,2024-03-21,2025-03-21,0.7836,0,Hyundai,Hatchback,1112,569028,50,31,M,Tier3,0,0,0.0,0
ABC-MOT-001588,2024-02-11,2025-02-10,0.8904,11,Other,SUV,2479,304043,35,48,M,Tier1,0,0,0.0,0
ABC-MOT-001589,2024-07-06,2025-07-06,0.4904,10,Hyundai,Hatchback,1007,200000,0,40,M,Tier1,1,0,0.0,0
ABC-MOT-001590,2024-08-21,2025-08-21,0.3644,16,Maruti,Hatchback,813,200000,35,36,M,Tier2,0,0,0.0,0
ABC-MOT-001591,2024-04-15,2025-04-15,0.7151,4,Maruti,Hatchback,1196,251992,20,20,M,Tier1,0,0,0.0,0
ABC-MOT-001592,2024-05-15,2025-05-15,0.6329,6,Hyundai,Hatchback,883,270797,25,52,M,Tier1,0,0,0.0,0
